"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"238463_at" -1.10513136944444 2.491262414 -6.08769766445983 1.73346640866958e-07 1.9069874425354e-05 7.14298032315926
"239453_at" -1.93874902539682 5.624191816 -6.0847729324707 1.75154344060602e-07 1.92300477138824e-05 7.13300373445086
"213166_x_at" 1.25552064563492 7.832883672 6.08277807332115 1.76398072135575e-07 1.93277847575402e-05 7.12619934345185
"209735_at" -1.6962230484127 4.490850648 -6.0795100803773 1.78454587831514e-07 1.94286485122356e-05 7.11505286333886
"205535_s_at" -2.03500923531746 4.637547822 -6.07744101694217 1.7976895337921e-07 1.94286485122356e-05 7.10799603299185
"227405_s_at" 2.22535673214286 6.92407859 6.07727162798491 1.79876983049497e-07 1.94286485122356e-05 7.10741831987431
"204514_at" 1.11449800833333 6.048500416 6.07712899366202 1.79967999788071e-07 1.94286485122356e-05 7.10693185671117
"231610_at" -1.20007504880952 6.078374972 -6.07684079209543 1.80152044758848e-07 1.94286485122356e-05 7.10594893128968
"219545_at" -1.9262859515873 3.217282722 -6.0768261430959 1.8016140458534e-07 1.94286485122356e-05 7.10589897030251
"226764_at" -1.72591784444445 7.255454852 -6.07372186701385 1.82155812393944e-07 1.95930278497992e-05 7.09531201295291
"205827_at" -2.37861680753968 3.43729512 -6.07334041008571 1.82402399186974e-07 1.95930278497992e-05 7.09401111675054
"236255_at" -1.11642210793651 3.278669768 -6.0660487696705 1.87180382916129e-07 1.99616683577883e-05 7.06914591030017
"219676_at" 1.18811907976191 8.000302666 6.0658012547926 1.87344740163649e-07 1.99616683577883e-05 7.06830191852174
"215889_at" -2.59890653968254 5.37158007 -6.0656351972028 1.87455087875273e-07 1.99616683577883e-05 7.06773568707029
"226281_at" -2.02222952420635 3.955023664 -6.06532744797204 1.87659762888032e-07 1.99616683577883e-05 7.06668631295997
"225464_at" -1.67721100595238 6.57127424 -6.05794221280282 1.92638758682747e-07 2.04118684708899e-05 7.04150566587914
"201761_at" 1.22685253253968 8.264274052 6.05732738217914 1.93059149301781e-07 2.04168452380559e-05 7.03940949900001
"225664_at" 2.89554373373016 7.255881524 6.05478962546206 1.94804027995038e-07 2.05616027618315e-05 7.03075767675601
"201012_at" -1.62800851190476 10.11733405 -6.05191222394509 1.96801434650656e-07 2.07324054711457e-05 7.02094842060101
"219944_at" -1.49894539246032 6.627604646 -6.04821579865253 1.99397330167357e-07 2.0965478897885e-05 7.00834783573463
"212012_at" 1.3321303297619 9.409232216 6.04575444734546 2.0114474498791e-07 2.11086159927332e-05 6.99995792944549
"204755_x_at" -1.57041760595238 6.639110088 -6.04065866690791 2.04811047481029e-07 2.13754890117619e-05 6.98258940148285
"208964_s_at" -1.68329900396825 3.19649936 -6.04059034377284 2.04860653720407e-07 2.13754890117619e-05 6.98235653945216
"229341_at" -1.65564577936508 3.095226096 -6.02953799278998 2.13044742806943e-07 2.21028867418778e-05 6.94469144643688
"239476_at" -1.36842075396825 4.0378512 -6.0232731706533 2.17827416344587e-07 2.25136370295658e-05 6.92334527507556
"218062_x_at" -1.13961043611111 8.323646986 -6.02161548142738 2.19110705765056e-07 2.26035430900084e-05 6.91769745882322
"204756_at" 1.08794981031746 6.369750892 6.01679451025067 2.22885749883602e-07 2.29496767888624e-05 6.90127326174723
"1559350_at" -1.15971615873016 3.33223648 -6.01435548795018 2.24820205199573e-07 2.30580293088521e-05 6.89296454322908
"210096_at" -2.46543897619048 3.39107758 -6.01387501208108 2.25203249216772e-07 2.30580293088521e-05 6.89132781262903
"204310_s_at" -1.44215244166667 3.763713442 -6.00641705917468 2.31232830113832e-07 2.36311308158388e-05 6.86592448204823
"229716_at" -1.254095575 4.883348536 -6.00532558442837 2.32128636544414e-07 2.36784201549736e-05 6.86220701374068
"209318_x_at" -1.79386715873016 5.21971811 -5.99263970100296 2.42797124128144e-07 2.45832088179745e-05 6.81900606472075
"207016_s_at" -2.40905157777778 5.932104014 -5.98993555534579 2.45133572537601e-07 2.47738966330746e-05 6.80979873054402
"224577_at" 1.13350976865079 8.512413112 5.97966290671258 2.54215123592076e-07 2.56318697183686e-05 6.77482616302445
"225293_at" -2.04801154007937 5.363574734 -5.97635842235873 2.57207025607276e-07 2.58507244946283e-05 6.76357786522962
"233903_s_at" 1.62291305 9.019772646 5.97519829909288 2.58265696355327e-07 2.58559401053713e-05 6.75962905095679
"204990_s_at" -1.58712783253968 5.382641332 -5.97449975823314 2.58905239936789e-07 2.58559401053713e-05 6.75725141251182
"243399_at" -1.38900361111111 3.3472784 -5.9743551810753 2.59037803089001e-07 2.58559401053713e-05 6.75675931656157
"215333_x_at" -2.29961464960318 7.352650538 -5.97423229678641 2.59150529085386e-07 2.58559401053713e-05 6.75634105762067
"201890_at" 2.70733596706349 5.026632182 5.96929903447602 2.63716516494028e-07 2.62083395187611e-05 6.73955071077092
"230986_at" -1.06527054761905 3.05520697 -5.96886652357605 2.64120623225192e-07 2.62083395187611e-05 6.73807874537799
"232014_at" 1.50777987857143 8.587752134 5.96549905554091 2.67288083378968e-07 2.64745941281613e-05 6.72661870095985
"205434_s_at" 1.56295361468254 7.423945724 5.96337823049936 2.6930230894201e-07 2.65316342857731e-05 6.71940161319752
"232098_at" -1.69715933571429 7.808670414 -5.96335994120579 2.69319744464638e-07 2.65316342857731e-05 6.71933937685824
"209392_at" -2.41095655912699 6.491822106 -5.96018007907153 2.72368300073123e-07 2.6765003853453e-05 6.70851905057401
"1565786_x_at" -2.15300035 7.345666548 -5.95966796771419 2.72862464031664e-07 2.6765003853453e-05 6.70677652534412
"201034_at" -1.60142638412698 8.885636932 -5.95936292400176 2.73157240973512e-07 2.6765003853453e-05 6.70573858382038
"238643_at" -1.90630630714286 4.354153716 -5.95818018425561 2.74303171999171e-07 2.68292055975933e-05 6.70171425954636
"231311_at" 1.15678860277778 8.381756694 5.95693835670481 2.75511498758474e-07 2.68992699903921e-05 6.69748899805403
"226210_s_at" -2.41457355277778 7.418248792 -5.94772548373847 2.8464273419634e-07 2.76918887761297e-05 6.66614621093292
"215311_at" -1.51174249126984 2.868375992 -5.947100097058 2.85273378951932e-07 2.7698151068972e-05 6.66401883588373
"1559265_at" -1.02238219007937 2.645087566 -5.94665773792026 2.85720296349341e-07 2.7698151068972e-05 6.66251408260093
"1562089_at" 3.26691621785714 5.594156084 5.94446122879197 2.87949774863533e-07 2.77736642662659e-05 6.65504253458126
"1555052_a_at" -2.08637222261905 3.382749064 -5.94438919225185 2.88023184983498e-07 2.77736642662659e-05 6.65479750445821
"209825_s_at" 1.47833186825397 6.686593788 5.94235225279348 2.90106687375955e-07 2.79121021002211e-05 6.64786907890288
"201798_s_at" -2.00622496587302 6.948828096 -5.94198896146138 2.90479855418853e-07 2.79121021002211e-05 6.64663341645532
"202756_s_at" -1.73257730714286 5.319909446 -5.93981083431099 2.92727232376106e-07 2.80787042634449e-05 6.63922516511255
"211126_s_at" -1.75294945634921 7.35411252 -5.93578741050092 2.96924147922838e-07 2.84313971763243e-05 6.62554163757228
"201328_at" -1.7791759702381 6.49105043 -5.93438943716899 2.98396368420127e-07 2.85224151107875e-05 6.62078746782387
"225062_at" -1.9246054218254 8.483170382 -5.93255590644112 3.00338289806482e-07 2.86138756500801e-05 6.61455230005461
"201866_s_at" -1.67020568293651 7.997668694 -5.9255811138677 3.07840938755824e-07 2.92498996134338e-05 6.59083595073137
"1555809_at" -2.17347441904762 5.848322454 -5.92530010418692 3.08147090577739e-07 2.92498996134338e-05 6.58988051405804
"235706_at" -2.64968953730159 3.783616576 -5.92287821253924 3.10798252703387e-07 2.94504236855419e-05 6.58164630492518
"1569020_at" -2.17986801547619 5.239281936 -5.91292419276539 3.21934879129176e-07 3.02956790299272e-05 6.54780837713293
"206355_at" -1.38894785595238 3.831631508 -5.90823412524383 3.27318820927036e-07 3.07494098525527e-05 6.53186756368132
"33767_at" -5.84333410674604 8.985441086 -5.90220097687634 3.34376403807809e-07 3.12707211287025e-05 6.51136440563998
"1561258_at" -1.14864611547619 2.727910554 -5.90202556605468 3.34583847467599e-07 3.12707211287025e-05 6.51076833004324
"215785_s_at" 1.66927734761905 7.625995926 5.90139855245503 3.35326410624659e-07 3.12866407865242e-05 6.50863765216211
"212556_at" 1.07980621111111 6.650986572 5.89868062709648 3.38564202858725e-07 3.14812887607156e-05 6.49940213649776
"205426_s_at" 1.51571737103175 6.2140031 5.88996866713322 3.49153495566386e-07 3.23011292218141e-05 6.46980291140105
"239531_at" -1.20489456825397 3.115350068 -5.87137577129726 3.72866899202692e-07 3.43785796187305e-05 6.40665366089092
"210639_s_at" -1.23665901666667 6.261008308 -5.87033988165244 3.74234179040076e-07 3.44465551161889e-05 6.40313619195044
"210612_s_at" 1.34007711071428 6.894139984 5.86873151356505 3.76366961139899e-07 3.45266167790671e-05 6.3976749926262
"1553172_at" 1.66875720396825 5.942600844 5.86810964017605 3.77194833683572e-07 3.45446022305684e-05 6.39556348546093
"214156_at" 2.34445628730158 6.047807334 5.86733040329292 3.78234752943669e-07 3.45819149116975e-05 6.39291771269529
"241292_at" -1.65599861230159 3.924726642 -5.86402541903053 3.82677141399566e-07 3.49296706277483e-05 6.38169674284933
"203256_at" -1.86152110515873 6.22125939 -5.85913843887392 3.89341178611299e-07 3.54196820974589e-05 6.36510633037464
"238824_at" 1.42458315039682 5.240304604 5.85613698359991 3.93491102024661e-07 3.5652847571295e-05 6.35491794134402
"235024_at" -1.29129704325397 6.448206086 -5.85571777624257 3.94074202056837e-07 3.5652847571295e-05 6.35349501035164
"232058_at" -1.84756298253968 4.800116324 -5.85446870334057 3.95816707375877e-07 3.5652847571295e-05 6.3492553253631
"1560834_a_at" -2.14525224960318 5.920421716 -5.85183696475487 3.99513190774285e-07 3.58676251323219e-05 6.34032294417447
"232903_at" -1.22808600198413 3.1480611 -5.84871710391261 4.03939749357087e-07 3.6205583272293e-05 6.32973459993633
"212473_s_at" 2.35453533174603 7.102887296 5.84493665280204 4.09368940511892e-07 3.6572298729555e-05 6.31690543775506
"224992_s_at" -1.60371448650794 7.367010984 -5.84382363420269 4.1098114667695e-07 3.66564342488781e-05 6.31312858605817
"219874_at" 1.47553697023809 7.13641774 5.83988161480316 4.16742074774015e-07 3.70493868914948e-05 6.29975283734861
"235108_at" -1.89776432261905 3.620734502 -5.83847945658003 4.18810501461186e-07 3.71728314405688e-05 6.29499547201524
"1557986_s_at" 1.39353542142857 6.057845882 5.8307748357427 4.30359542022253e-07 3.80956985063903e-05 6.26885763973025
"226506_at" -1.57010661111111 7.21466949 -5.82907616044283 4.32948090504197e-07 3.81797368521242e-05 6.26309560910501
"1555536_at" -2.04000010396825 8.368250568 -5.82650968954837 4.36888415934171e-07 3.84651757507259e-05 6.25439043785653
"203358_s_at" 1.34764010238095 3.864393938 5.81600557999191 4.53390284945492e-07 3.9853880754654e-05 6.21876784480798
"232381_s_at" 2.38200351706349 7.323788318 5.81425798208575 4.56195211319306e-07 4.00360725182714e-05 6.21284217654027
"239163_at" -1.95780384960317 4.997366464 -5.81150864966828 4.60642877455057e-07 4.03616175077808e-05 6.20352043540303
"244498_x_at" -1.32518189563492 5.140624378 -5.80923654272313 4.64351018363343e-07 4.05714766890973e-05 6.19581726688259
"229648_at" 1.24320618888888 7.098255406 5.80913216630936 4.6452207420896e-07 4.05714766890973e-05 6.19546340875801
"205757_at" 1.94383374920635 10.814557578 5.80636090293893 4.69086689546224e-07 4.0904808215215e-05 6.18606860244862
"235457_at" -1.52740989642857 4.849699446 -5.80355859018542 4.73747760886526e-07 4.12454758383293e-05 6.17656924900748
"235019_at" -3.46806092936508 5.287719488 -5.80058650872838 4.78741493316876e-07 4.16139763864868e-05 6.16649519518345
"205449_at" 1.01874290476191 10.27165557 5.79724670269561 4.84415504254437e-07 4.20403455477958e-05 6.15517568539373
"217111_at" 2.95650751230159 6.767944666 5.79015434185701 4.96687269031121e-07 4.3037046647031e-05 6.13114116907975
"232584_at" -1.80582160436508 4.287582652 -5.78845962980217 4.99665013477545e-07 4.31923919288097e-05 6.12539883908238
"243924_at" 1.74721958730159 6.35861486 5.78823554944347 5.00060065677852e-07 4.31923919288097e-05 6.1246395895258
"241382_at" -2.02885552063492 3.542870868 -5.78438576939658 5.06895861627587e-07 4.37137716632308e-05 6.11159614615877
"211607_x_at" -1.61676377103175 6.539975092 -5.78381015231473 5.07925892143807e-07 4.37336191385238e-05 6.10964601672598
"207565_s_at" -1.41353998253968 4.030559134 -5.78104954968147 5.12894785182224e-07 4.40227980845182e-05 6.10029382146954
"239348_at" -1.42756069007937 4.603221446 -5.77850651659685 5.17514779987039e-07 4.43190708935281e-05 6.09167932987974
"202218_s_at" -1.81280105119048 3.309931386 -5.77578559558298 5.22503729079557e-07 4.46373302928512e-05 6.08246292211939
"206089_at" -1.88285738849206 5.074047666 -5.77135701641392 5.30726102103125e-07 4.52478121703122e-05 6.06746377162804
"204429_s_at" -1.19583737420635 2.456771962 -5.77104784736304 5.31304900106821e-07 4.52478121703122e-05 6.06641671698308
"203911_at" 1.73216199801587 8.40743731 5.76762060342948 5.3776321958948e-07 4.56555963215137e-05 6.05481037213521
"214806_at" 2.23682722301587 7.024201372 5.76696114029051 5.39014831326725e-07 4.56909083764166e-05 6.05257723236275
"217266_at" 1.26054138253968 7.074183274 5.76419971344659 5.44287311175758e-07 4.6066422195874e-05 6.0432266668886
"238967_at" -1.66923553888889 4.153352662 -5.76283925213349 5.46903684739025e-07 4.62163198811533e-05 6.03862023007833
"209695_at" 2.1793914797619 7.973956194 5.76205575411544 5.48416134399889e-07 4.62726113399906e-05 6.03596743575727
"205803_s_at" -1.40803718650794 5.25318454 -5.75649492117699 5.5927068556329e-07 4.71157545965684e-05 6.01714108236807
"1554474_a_at" 2.20871587301587 6.6582254 5.75496120063326 5.62301811404546e-07 4.72739735984909e-05 6.01194915652474
"219153_s_at" -1.89861585912699 7.04480216 -5.7546705637046 5.62878039554048e-07 4.72739735984909e-05 6.01096532289625
"201983_s_at" -1.33468977857143 6.918340638 -5.75378932497025 5.64628804983618e-07 4.73181600017552e-05 6.00798229627692
"213520_at" -2.15728780039683 5.030273148 -5.75353501834427 5.65135043093666e-07 4.73181600017552e-05 6.00712147274142
"219670_at" -1.14432483888889 2.963405016 -5.75053054849519 5.71150149578683e-07 4.76757777529992e-05 5.99695187176843
"238459_x_at" -2.16433621865079 6.008002194 -5.74634986918442 5.79626007996277e-07 4.83095304682873e-05 5.98280247861518
"222548_s_at" 1.11628725357143 7.416041194 5.74247862115268 5.87585853298252e-07 4.88240980685136e-05 5.96970187878854
"229868_s_at" 3.16917388849206 8.240308514 5.73894367127262 5.94948981561958e-07 4.92861144953031e-05 5.95774063015967
"230085_at" -1.35184311150794 3.885774974 -5.73261461916599 6.0836166835746e-07 5.01456267860314e-05 5.9363280462292
"1566243_at" -1.3103109218254 3.357512722 -5.73232010354029 6.08993071530404e-07 5.01456267860314e-05 5.93533173191612
"229124_at" -2.00137628730159 3.292946216 -5.73036516901365 6.13200721472725e-07 5.0416164581235e-05 5.92871862106812
"226487_at" 2.09155947420635 4.7282337 5.72855759378721 6.17116883070902e-07 5.06619603331855e-05 5.92260433478969
"204412_s_at" -4.57684141190476 9.523274612 -5.72792297615204 6.18497680748879e-07 5.06991914466941e-05 5.92045776115412
"228215_at" -1.13393300833333 4.179353634 -5.72701023176769 6.2048900517509e-07 5.07862819729761e-05 5.91737050374333
"223392_s_at" -1.04959470793651 7.260938646 -5.72178392951183 6.32014351387434e-07 5.15752009882208e-05 5.89969472803141
"212692_s_at" 1.06985788373016 9.086767612 5.72076912585227 6.34276772847768e-07 5.16668879111046e-05 5.89626290019027
"217974_at" -1.67590767301587 4.917688554 -5.71927017023643 6.37633288239352e-07 5.18017831121643e-05 5.89119397498901
"235680_at" -1.51066046865079 6.218222534 -5.71770033867685 6.41167416288206e-07 5.20116149637354e-05 5.88588561752355
"1559513_a_at" -1.04843142539683 2.774900038 -5.71418297346024 6.49156738391495e-07 5.25816958097111e-05 5.87399262022958
"227390_at" -2.0345261702381 5.324098786 -5.70990009657041 6.5901837321947e-07 5.31491815391754e-05 5.85951296326845
"204042_at" 1.35414585079365 6.310846634 5.70942997980143 6.60109868157838e-07 5.31539131686742e-05 5.85792369526729
"229530_at" 1.35393145238095 10.18776086 5.70228257100944 6.76927132983982e-07 5.43176753005684e-05 5.83376410077486
"1554101_a_at" 2.22662130357143 5.43345456 5.70202425135266 6.77542835939417e-07 5.43176753005684e-05 5.83289103022137
"237077_at" -2.77342685119048 9.07785556 -5.6999924245436 6.82405100441452e-07 5.45333891169111e-05 5.82602408913172
"201291_s_at" 2.64089307460318 5.301389978 5.69183128402046 7.02286528123995e-07 5.56485738046079e-05 5.79844630717003
"223495_at" -1.39187900476191 5.505489888 -5.6906344080276 7.05250187403513e-07 5.58025383448438e-05 5.79440245961664
"227235_at" 1.49936528730159 8.508643764 5.68558520009716 7.1789008870619e-07 5.64757418705193e-05 5.77734451571403
"221556_at" -1.50927926071429 4.123239468 -5.68045834317524 7.30954402519827e-07 5.7287305509964e-05 5.76002700060487
"220835_s_at" -1.06893385317461 4.38916039 -5.67799665320497 7.3731088066489e-07 5.75892462862183e-05 5.75171288637302
"232332_at" -2.87384496587302 5.499249346 -5.6742457450832 7.4710194748482e-07 5.81877478329523e-05 5.739045806591
"1565832_at" -1.13363136944444 2.947161064 -5.67338163811307 7.49375765226825e-07 5.82818207166097e-05 5.73612786972369
"235317_at" -1.0557918531746 5.00277563 -5.67070185715132 7.56471123968194e-07 5.8666749933278e-05 5.72707923052808
"223315_at" -1.76324616031746 7.344247286 -5.66918358143412 7.60520663626706e-07 5.88972624416291e-05 5.72195291128148
"227921_at" -1.86222916071429 7.85746439 -5.66443916518728 7.73314099775456e-07 5.96346239847998e-05 5.70593542289192
"220299_at" -1.87549389722222 4.041968644 -5.65996583985704 7.85572034683685e-07 6.03430769704866e-05 5.69083538564291
"229002_at" 1.84274433134921 6.56111259 5.6532022093058 8.0447297149426e-07 6.14309493246489e-05 5.66800838823008
"1557961_s_at" -1.57674666746032 4.559651428 -5.65150488588315 8.09286527193172e-07 6.17123303686006e-05 5.66228077053571
"203324_s_at" -1.38132705595238 6.051665034 -5.65003687949801 8.13472784853552e-07 6.19434910273302e-05 5.65732723799604
"203562_at" -1.13709098690476 3.443967418 -5.64964853026634 8.14583814332883e-07 6.19434910273302e-05 5.65601686056273
"219477_s_at" 2.01922742698413 7.607018376 5.64705613707482 8.22039064668108e-07 6.24235914732345e-05 5.64726996937647
"216763_at" -2.46532686944444 5.518045654 -5.64655552791882 8.23486504097007e-07 6.2446774773237e-05 5.64558096913138
"229470_at" -1.71193165 6.129877212 -5.64591115408642 8.25353340903962e-07 6.25016536203935e-05 5.64340696336807
"220416_at" -1.71692784087302 3.031355276 -5.64424333694493 8.30204748932165e-07 6.27214849817383e-05 5.63778024995519
"208816_x_at" -1.235605425 7.079066844 -5.64412480301025 8.30550619602717e-07 6.27214849817383e-05 5.63738036381141
"232218_at" 1.31089160634921 6.543497528 5.64106458289337 8.3952970165285e-07 6.32249124488562e-05 5.62705694214372
"219178_at" 1.03532526825397 5.651766086 5.63962612945426 8.43783516572053e-07 6.34400594076813e-05 5.62220478684365
"206675_s_at" -1.04230820039683 10.09405806 -5.63931474898163 8.44707146754311e-07 6.34400594076813e-05 5.62115447625971
"229099_at" 1.28968196230159 7.68371667 5.63832737402637 8.47642578570812e-07 6.35119986784481e-05 5.6178240549492
"207291_at" -1.83921852142857 6.257092586 -5.63821131674473 8.47988276822444e-07 6.35119986784481e-05 5.61743260020646
"239598_s_at" -1.62395661706349 4.2767753 -5.63597473736619 8.54677730844773e-07 6.39254513460164e-05 5.60988903572374
"238898_at" 2.18802425595238 5.6034429 5.63304273457639 8.63526499488702e-07 6.44110659748223e-05 5.60000078377373
"206938_at" -2.04196566388889 6.298842422 -5.63050230394514 8.71266949024527e-07 6.48998916047902e-05 5.59143389674015
"228445_at" -1.39689006428571 4.293411818 -5.62833692889308 8.77918945443554e-07 6.5306419513097e-05 5.58413235097668
"208161_s_at" -1.78250463611111 4.014650462 -5.6263599293645 8.84036236405462e-07 6.56721212302563e-05 5.5774664596496
"210544_s_at" -1.45063376071429 8.362611478 -5.61935042302848 9.0606791622347e-07 6.71263730616778e-05 5.55383591674732
"237248_at" -2.84694808134921 5.34563201 -5.61442298323652 9.21880539883487e-07 6.80213475278403e-05 5.5372278045433
"222883_at" 1.04096682261904 5.903845748 5.61297395695757 9.26582464785192e-07 6.82761405150005e-05 5.53234433677354
"220420_at" -1.38057979444444 4.311395748 -5.61216914238075 9.29204261830845e-07 6.83771776791406e-05 5.52963207699716
"209813_x_at" 2.20159150753968 10.173925364 5.60469646901025 9.5390154397535e-07 7.01002243506079e-05 5.504452396739
"240156_at" -1.51949645634921 2.92346238 -5.60151339122986 9.64618340928146e-07 7.0792627906371e-05 5.49372875513468
"205011_at" -1.83729065753968 5.965112948 -5.59999978704881 9.69756150274832e-07 7.10742862148478e-05 5.4886299043153
"243123_at" -1.71234868333333 3.757360798 -5.5978243815444 9.77187954072776e-07 7.12370018519054e-05 5.48130212117967
"1554789_a_at" -2.4481110202381 8.046456994 -5.59633315008739 9.82315023958587e-07 7.15154113647613e-05 5.47627927412536
"203196_at" 1.19411131349206 12.13274136 5.59001886193994 1.0043216948677e-06 7.30203306740582e-05 5.45501402056546
"232541_at" -2.05474184206349 5.575534288 -5.58902306762956 1.00783660022013e-06 7.31785738606053e-05 5.45166081152398
"217516_x_at" 1.11330909960317 5.976141316 5.58760231364552 1.01287263274767e-06 7.34466991982476e-05 5.44687680711899
"207836_s_at" -1.46159754920635 7.108168586 -5.5869284049149 1.01527009952171e-06 7.35230366772837e-05 5.44460768488652
"214190_x_at" -1.34592472579366 6.952078676 -5.57951875803181 1.04200423412428e-06 7.51603977582388e-05 5.41966214976978
"226933_s_at" -2.88608037698413 7.5122198 -5.57424439879335 1.06145830207412e-06 7.63133237594865e-05 5.40190930101097
"204855_at" -1.99629610357143 2.911988284 -5.57339213987258 1.06463540947123e-06 7.6389686368556e-05 5.39904101248991
"1562761_at" -1.32708091468254 3.25842012 -5.57144157560975 1.07194237665368e-06 7.67376973995752e-05 5.39247668942722
"211144_x_at" 2.24011058492063 10.288931564 5.57134840215348 1.07229265319205e-06 7.67376973995752e-05 5.3921631399174
"226063_at" 1.0290081 7.417246432 5.56522775511937 1.09555291254502e-06 7.79268555344736e-05 5.37156807394647
"204268_at" -3.18010806984127 5.428982354 -5.56451649838945 1.09828812940128e-06 7.79268555344736e-05 5.36917509290753
"1557551_at" -1.6639363 3.205434364 -5.56447542021332 1.09844630670738e-06 7.79268555344736e-05 5.36903688968413
"218000_s_at" -2.0087072702381 6.582456894 -5.56402558673661 1.10017993227707e-06 7.79268555344736e-05 5.36752348534727
"219087_at" 2.71386437539682 7.026084636 5.56402531773477 1.10018096980168e-06 7.79268555344736e-05 5.36752258033398
"219497_s_at" -2.1135550781746 3.498480958 -5.56399147108151 1.10031152213285e-06 7.79268555344736e-05 5.36740870880107
"216920_s_at" 2.00580414484127 11.80428077 5.56119410600704 1.11115469083104e-06 7.84914505441693e-05 5.35799790904547
"225524_at" -1.55757075595238 10.76661927 -5.55093362407077 1.15184096669048e-06 8.08694359687225e-05 5.32348806737411
"220576_at" -1.38340259722222 3.41433143 -5.55027832640452 1.15448904038146e-06 8.09252413882775e-05 5.32128449161073
"210297_s_at" -2.31143441468255 12.47372965 -5.54898022201667 1.15975254022692e-06 8.10979579415058e-05 5.31691949857063
"223551_at" 2.09667109484127 6.052834424 5.54815302493789 1.16311902485055e-06 8.11762023926189e-05 5.31413808142659
"233985_x_at" 1.29677035793651 4.064229472 5.54354465353695 1.18205198997215e-06 8.23295446518822e-05 5.29864415347778
"209170_s_at" -1.51803776904762 7.987836842 -5.54184663028652 1.18910486293343e-06 8.27154050647394e-05 5.29293584299733
"215323_at" 3.78919431785714 6.414927716 5.53657849445454 1.21125297664506e-06 8.41489917383338e-05 5.27522801297629
"236685_at" -1.38326953968254 4.42331706 -5.53509931418102 1.21754487442174e-06 8.43716932940543e-05 5.27025664974137
"227380_x_at" 1.09393776626984 5.725395056 5.52965263205152 1.24099356713791e-06 8.57596258415042e-05 5.25195329222085
"229309_at" 1.44002647261905 9.689343796 5.52924931858829 1.2427475753535e-06 8.57596258415042e-05 5.25059812053998
"238066_at" -1.64224661507937 7.66372203 -5.52899660245039 1.24384788829104e-06 8.57596258415042e-05 5.24974898058432
"214624_at" -1.36088020674603 2.641262294 -5.52791635690867 1.24856211448652e-06 8.59762388029606e-05 5.24611938687092
"209340_at" 1.39706192896825 9.433728346 5.52612442254188 1.25642124876368e-06 8.64085934291247e-05 5.24009886138304
"207327_at" -1.24435759484127 2.923203046 -5.52513667964136 1.26077426669642e-06 8.64568970958843e-05 5.23678042341171
"243626_at" -1.30106784603175 4.104648958 -5.52497642586675 1.2614819183912e-06 8.64568970958843e-05 5.23624204362331
"203779_s_at" -1.8097032234127 5.880366322 -5.52488915205861 1.26186746927326e-06 8.64568970958843e-05 5.23594884468141
"209343_at" -2.32322877777778 4.87590653 -5.52390745209278 1.26621239285626e-06 8.66460107376918e-05 5.23265086045878
"224224_s_at" -2.78721516984127 3.861616592 -5.52289043345086 1.27072926837999e-06 8.67379809596453e-05 5.22923435215434
"222121_at" 2.0576554968254 5.609757222 5.52199477561071 1.27472036493693e-06 8.69019151532754e-05 5.22622564338988
"201348_at" -1.88982659722222 8.92529435 -5.52137221587593 1.27750183745687e-06 8.69690131451272e-05 5.22413438981945
"1560001_at" -1.42716552460318 3.765427008 -5.51745740520738 1.29513075634292e-06 8.78551787879025e-05 5.21098518640037
"206032_at" -3.25500746706349 6.151470788 -5.51664403752943 1.29882359231227e-06 8.78875988981109e-05 5.20825346140542
"205383_s_at" -1.21402509126984 7.97640112 -5.51378087027745 1.31190608287673e-06 8.86631212376823e-05 5.19863807638187
"239725_at" -1.03691305634921 6.988451378 -5.51028712913388 1.32804678789645e-06 8.96431581830102e-05 5.18690644249418
"1558292_s_at" 1.51356936865079 6.635426774 5.50777702278856 1.33976451449259e-06 9.0322595351273e-05 5.17847871547241
"208962_s_at" -1.96346171190476 7.713206996 -5.50559468437614 1.35003535267951e-06 9.07911228877642e-05 5.17115212889983
"235308_at" -1.27312824880953 7.279377368 -5.49638629145451 1.3942391202891e-06 9.34191469384885e-05 5.14024427045643
"204402_at" 1.27695211468254 5.409569594 5.4932973630347 1.40938594856991e-06 9.43184537797547e-05 5.12987876795814
"237159_x_at" 1.29777885277777 7.531692774 5.49273537833678 1.41215916305085e-06 9.43533649423319e-05 5.12799305135838
"209146_at" -1.67554286349206 9.135048224 -5.49007735612557 1.4253490691505e-06 9.49219979973247e-05 5.11907472197778
"226368_at" -1.32804276904762 3.755087142 -5.48828244002418 1.43432493739617e-06 9.54035473870264e-05 5.11305284873671
"1567906_at" 1.76704909007936 6.860484302 5.47826988796063 1.48543181584204e-06 9.80869378395692e-05 5.07946884584909
"1554556_a_at" 1.63217430833333 5.796837852 5.47648099161336 1.49475090775288e-06 9.85832399051732e-05 5.07346993174063
"209522_s_at" 1.60814224484127 5.988734252 5.47521274490191 1.50139277837616e-06 9.87951282370054e-05 5.06921722791222
"218145_at" 2.03069777103175 4.592923788 5.47513386146448 1.50180685906386e-06 9.87951282370054e-05 5.06895272179589
"203216_s_at" 1.79735017063492 10.59032098 5.47324064016304 1.51177889761789e-06 9.91085266513886e-05 5.06260475833622
"227220_at" 1.12410472619048 7.78599286 5.47273757403918 1.51443967412587e-06 9.91640589015949e-05 5.06091805924757
"226272_at" -2.30114123650793 9.367248274 -5.46976208015517 1.53027252629508e-06 9.9988244571848e-05 5.05094239582131
