"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"236451_at" -3.99843655975 6.410292376625 -7.12397182983805 9.66386523216802e-05 0.0352247887712524 1.87864718787508
"202095_s_at" 5.2136191845 6.23319823475 7.10055383800956 9.8908736028896e-05 0.0355205963903992 1.85740840836935
"201292_at" 3.977699396 7.6397386285 7.08715805524291 0.000100233793353527 0.0355205963903992 1.84522692199563
"229151_at" -5.2240025845 9.90422056775 -7.07813074175819 0.000101137818705614 0.0355205963903992 1.83700463432372
"1555636_at" 2.81440802475 3.732339858125 7.07666251732065 0.00010128570317982 0.0355205963903992 1.8356663291535
"214898_x_at" -2.59639313875 8.725964088875 -7.07361005743352 0.000101593923865209 0.0355205963903992 1.83288306636999
"220930_s_at" -2.4035442595 4.07982121725 -7.0609377303036 0.000102884654783424 0.0355205963903992 1.82131520657102
"218834_s_at" 2.09981996475 7.580543982375 7.05690707699959 0.000103298990765786 0.0355205963903992 1.81763141532481
"203083_at" 3.55740269525 9.215412101875 7.05086732316571 0.000103923316210069 0.0355205963903992 1.81210740939958
"210559_s_at" 3.350250439 7.9563591485 7.05079312642151 0.000103931011801873 0.0355205963903992 1.81203951856082
"219263_at" -2.645675459 8.3078057185 -7.05064019559464 0.00010394687558233 0.0355205963903992 1.81189958287704
"207165_at" 3.821259692 7.28153265925 7.0232358230994 0.000106833327262297 0.0360602311102584 1.7867739789764
"213992_at" -3.17751526 8.528642817 -7.02221544986311 0.000106942500942498 0.0360602311102584 1.78583653450842
"230220_at" -3.38850187475 8.160205170625 -7.01697944654039 0.000107504667050244 0.0360602311102584 1.78102390594515
"227806_at" -2.856567139 4.83711037925 -7.00237381650585 0.000109090167721328 0.0363689324400219 1.76758003952562
"214279_s_at" -2.3384006695 9.67217791775 -6.98982929768207 0.000110472597422017 0.0365737448022893 1.7560107099668
"209914_s_at" -2.37895171375 6.830853651125 -6.97617949898308 0.000111998892578146 0.0365737448022893 1.74339821921868
"238463_at" -2.66792765875 7.172781033625 -6.97544129930757 0.000112082099226724 0.0365737448022893 1.74271541051728
"221011_s_at" 2.23471083925 11.463726280375 6.97005131397054 0.000112691711834421 0.0365737448022893 1.73772765980583
"218644_at" -1.47865779325 8.949151141375 -6.96690585475068 0.000113049160888649 0.0365737448022893 1.73481514220675
"204033_at" 2.6120985715 7.833827714 6.94634845816187 0.00011541641774597 0.037119956707417 1.71574757778586
"230986_at" -1.928898682 6.81294832175 -6.9393918472866 0.000116229873678359 0.0371629727682122 1.70928230973392
"218883_s_at" 2.2432306545 8.6047408045 6.90809992645454 0.000119968199159462 0.038135240052579 1.6801201578878
"207455_at" -1.99892079825 7.138077886375 -6.89163984260593 0.000121987856949351 0.0385243019218158 1.66472744901772
"209642_at" 2.35936191 7.011487194 6.88669957660669 0.000122601344936369 0.0385243019218158 1.66010040439792
"219995_s_at" -3.323300577 7.65612785075 -6.8756729675273 0.00012398298730382 0.038735827604779 1.64976099834911
"208937_s_at" -2.5496413675 11.95271541375 -6.84498006637891 0.000127920353613667 0.0394409443573389 1.62089418066374
"225239_at" 2.18646909750001 14.06977659375 6.84414624805356 0.000128029229937412 0.0394409443573389 1.62010818567585
"1558820_a_at" -2.2146632065 6.1716248005 -6.84128217682426 0.000128403988945703 0.0394409443573389 1.61740766184681
"204955_at" -2.1395865635 8.84919982075 -6.82332790489121 0.000130781092871911 0.0397842035695664 1.60045318632525
"236420_s_at" -3.033502841 7.595402947 -6.82186581826256 0.000130976801875116 0.0397842035695664 1.59907058214253
"202218_s_at" -2.1739001605 8.36736092375 -6.80878301540491 0.000132742496886677 0.0399905189923582 1.58668600111734
"1553363_at" 2.96242154925 3.031871582875 6.79582312981052 0.000134517585475602 0.0399905189923582 1.57439470688082
"213695_at" -1.7652050365 6.106018955 -6.79569113259702 0.000134535799335628 0.0399905189923582 1.57426940103852
"213770_at" 2.3967841 4.9783416985 6.79026353107259 0.000135287102323112 0.0399905189923582 1.56911487536225
"205903_s_at" 2.86380935725 4.271339933625 6.78442699827269 0.00013610019017306 0.0399905189923582 1.56356748674509
"218355_at" 2.58288755875 6.730154822375 6.77741692108385 0.000137083913240786 0.0399905189923582 1.55689851386618
"211909_x_at" -3.11299544175 3.298682460875 -6.77686097359495 0.000137162265018513 0.0399905189923582 1.55636932956863
"220443_s_at" 1.6720261075 5.864752096 6.77441616807948 0.000137507408698004 0.0399905189923582 1.55404171263561
"207147_at" 5.77778400575 5.624608872875 6.74101179973722 0.000142320690780283 0.0408788157874501 1.52215615560096
"1560929_at" -2.91274850275 3.040823454625 -6.74035491110942 0.00014241719114736 0.0408788157874501 1.52152759208159
"237277_at" -3.972217033 5.71820281175 -6.73772119169116 0.000142804825155976 0.0408788157874501 1.51900684062885
"213996_at" 1.9737932655 7.63110407175 6.71794409866112 0.000145753173880296 0.0415054936557561 1.50004741369347
"209603_at" -2.3282866935 6.6211757885 -6.70240336008102 0.000148117189036693 0.0419601415056019 1.48511119187298
"220680_at" -2.6708868305 3.802866137 -6.69564623467926 0.000149158254958948 0.0420372556179407 1.47860645834397
"219734_at" -2.30266753275 9.689524003625 -6.67011364969852 0.000153165672691619 0.0426279200049555 1.45397024182938
"212141_at" 2.26175553975 7.339952518125 6.66470977686879 0.000154028993877996 0.0426279200049555 1.44874443742205
"204542_at" -2.81321436625 6.821553270375 -6.66269866376362 0.000154351660318579 0.0426279200049555 1.44679855420524
"203747_at" -1.849762833 9.1748979285 -6.66256759936235 0.000154372714421238 0.0426279200049555 1.44667172124753
"207828_s_at" 2.540875654 7.31876025225 6.6317184207694 0.000159417716240222 0.0436749614023894 1.41675171624938
"205941_s_at" 3.8015818835 8.1353809035 6.6296520927025 0.000159762090177922 0.0436749614023894 1.41474286457977
"214234_s_at" -5.043780292 7.45457338425 -6.62414925671039 0.000160683206878643 0.0437082305278099 1.40939017295715
"228721_at" -1.598266784 7.282455397 -6.61880170847292 0.000161583953305819 0.0437356566682953 1.40418446059728
"1556839_s_at" -1.75010992925 6.930328405625 -6.59596199990202 0.000165494379589692 0.0445734246505735 1.38190529623035
"236681_at" -2.1868574425 8.3438632565 -6.5841401238343 0.000167559385834732 0.0449083795123235 1.37034470704247
"217281_x_at" 6.53654525775 5.005152180625 6.57659445244473 0.000168892309150078 0.0449290319130204 1.36295549991657
"1568648_a_at" -4.07489706625 3.495686081375 -6.57223474975876 0.000169667773754599 0.0449290319130204 1.35868253267123
"206157_at" -2.23373533875 6.339600446125 -6.56980487047125 0.000170101684608966 0.0449290319130204 1.3562998294178
"203968_s_at" 2.196491324 7.3454187065 6.56361108428335 0.000171213280748124 0.0449344192336351 1.35022251831111
"213592_at" 3.03589607775 5.274274611375 6.55575232963992 0.000172635249675366 0.0449344192336351 1.34250373339624
"225834_at" 2.65788132425 7.599648849125 6.5523356886803 0.000173257522202735 0.0449344192336351 1.33914521665188
"223495_at" -1.2910743215 7.4937938915 -6.54675834068036 0.000174278652345685 0.0449344192336351 1.33365919549121
"201621_at" -1.44648192 11.162049725 -6.54524390637232 0.000174557068800068 0.0449344192336351 1.33216879781726
"206514_s_at" -5.5057963615 5.895444565 -6.54217176490696 0.000175123366893683 0.0449344192336351 1.3291444167437
"1562223_at" -4.478316914 7.25126351125 -6.53606887204094 0.000176254360548474 0.0449344192336351 1.32313242661726
"58916_at" -2.47331907025 7.881429329625 -6.52433129073489 0.000178452319860389 0.0449344192336351 1.31155479873756
