"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"227826_s_at" -729.139676634615 994.23610047619 -3.89362901370112 0.000931039272031375 0.0488918439117587 -1.47028639768489
"226250_at" -854.078575 2347.38116666667 -3.89359636722706 0.000931109652004761 0.0488918439117587 -1.47032873654332
"219281_at" -80.2118708846153 196.548334809524 -3.8932571380685 0.000931841283369924 0.0488918439117587 -1.47076868450749
"205682_x_at" -15.994420125 54.8593734285714 -3.89278666235735 0.000932856928581801 0.0488918439117587 -1.4713788629046
"1556578_a_at" 5.14141352884616 14.3225264285714 3.8921413765853 0.000934251741372198 0.0488918439117587 -1.47221578979671
"214938_x_at" -463.522449038462 4285.78541904762 -3.89167346328676 0.00093526445557939 0.0488918439117587 -1.47282268902772
"211972_x_at" 1512.07105 6271.25193333333 3.89158679490103 0.000935452153749033 0.0488918439117587 -1.47293510286067
"206649_s_at" -25.23413375 93.8150273333333 -3.89154254120958 0.000935548008671953 0.0488918439117587 -1.47299250266404
"241752_at" -53.8871840192307 64.2585192857143 -3.89142637826705 0.000935799667917286 0.0488918439117587 -1.47314317404738
"240496_at" 31.721048375 80.0033210952381 3.89043486760385 0.000937950456298243 0.0488918439117587 -1.47442927844889
"225464_at" -392.610115576923 457.637145238095 -3.89041446754132 0.000937994759858678 0.0488918439117587 -1.47445574056901
"230360_at" -135.179801153846 105.171503952381 -3.89019899209017 0.000938462843105935 0.0488918439117587 -1.47473524858582
"209615_s_at" -24.9457071634615 47.368499 -3.88925432025286 0.000940517728135183 0.0488918439117587 -1.47596069356954
"229906_at" -56.4258458557692 128.632490095238 -3.88924423019193 0.000940539700588348 0.0488918439117587 -1.47597378298076
"209426_s_at" 3624.92028788462 2591.18950095238 3.88888957702106 0.000941312330169732 0.0488918439117587 -1.47643386505653
"219225_at" -14.335022375 33.1168999047619 -3.888350200577 0.000942488600997369 0.0488918439117587 -1.47713360400149
"1563109_at" 29.6231021923077 46.5492723809524 3.88831545835264 0.000942564416939463 0.0488918439117587 -1.47717867630774
"225332_at" -174.08473375 514.555743809524 -3.88763472952785 0.000944051158547689 0.0488918439117587 -1.47806183017841
"242451_x_at" 370.637171057692 649.86021952381 3.88751935290795 0.000944303377609825 0.0488918439117587 -1.4782115196498
"213657_s_at" -203.242619519231 381.335069047619 -3.88632199514834 0.000946924828473319 0.0489811873195636 -1.47976503603959
"212550_at" -58.1287697692307 134.15197847619 -3.8856156445167 0.000948474685350972 0.0490149843304011 -1.48068154980986
"219747_at" -86.0021190480769 85.3333480952381 -3.88505770756209 0.000949700682964442 0.0490319970170735 -1.48140552140884
"223206_s_at" 274.626557788462 911.03316047619 3.88131861564822 0.000957957718169882 0.0493986239026268 -1.48625798981853
"214579_at" -1032.29972673077 854.815199523809 -3.88102511714272 0.000958608869879963 0.0493986239026268 -1.48663893178451
"202817_s_at" -214.082358269231 492.445123333333 -3.87861459645526 0.000963973525592321 0.0496282980336724 -1.48976790222332
"208626_s_at" -294.006518076923 862.52016 -3.87772923071711 0.000965951422748159 0.0496833434042856 -1.49091727035011
"220688_s_at" 48.1641932692309 179.835526666667 3.87679011989822 0.000968053803876413 0.0497446820741944 -1.49213648060635
"228039_at" -39.8466648846154 142.48739447619 -3.87597520652546 0.00096988183811741 0.0497918211258868 -1.49319450949485
"236178_at" -64.5998296153846 150.228724285714 -3.87504789826957 0.000971966182072944 0.0498080190099021 -1.49439853124198
"237397_at" 66.8669875192308 60.6144066666667 3.87486557694207 0.000972376516781902 0.0498080190099021 -1.49463526654668
"227378_x_at" 191.012280288462 408.974928571429 3.87461963832212 0.000972930302744865 0.0498080190099021 -1.4949546101401
"229400_at" -517.431922788461 539.516986428571 -3.87421220740345 0.000973848416180743 0.0498083836807129 -1.49548365742358
"243463_s_at" -48.5182624038461 146.393881428571 -3.87152945812361 0.000979915364539766 0.050018316073977 -1.49896753777394
"1556695_a_at" -18.0788153269231 27.4800756666667 -3.87135801037901 0.000980304365138035 0.050018316073977 -1.49919020394527
"230689_at" -65.5044488653846 181.389038142857 -3.87118481723403 0.000980697482054016 0.050018316073977 -1.49941513939479
"209378_s_at" -41.016879576923 123.319558857143 -3.86911578918365 0.000985405957744501 0.0501252294783394 -1.50210249040767
"222032_s_at" -138.16941375 494.293287142857 -3.86902729694464 0.000985607840305752 0.0501252294783394 -1.50221743613037
"53991_at" -26.0300817019231 47.3721785238095 -3.86888123290864 0.000985941154906925 0.0501252294783394 -1.50240716531674
"201969_at" -170.885025096154 397.261923333333 -3.86815335225375 0.000987603835234214 0.0501252294783394 -1.50335266851421
"207414_s_at" 142.006427413462 139.263516904762 3.86753054071458 0.000989028725280436 0.0501252294783394 -1.50416172337726
"209340_at" 1352.35241346154 3512.35356666667 3.86686742696376 0.000990548070415718 0.0501252294783394 -1.50502316717768
"207480_s_at" -847.600486346153 1391.58014952381 -3.86680654182499 0.000990687688627789 0.0501252294783394 -1.50510226419654
"226333_at" -84.9457926346153 167.915745571429 -3.86596492684472 0.000992619639364779 0.0501252294783394 -1.506195652951
"221877_at" -144.934231634615 587.481605238095 -3.8657564229631 0.000993098845431352 0.0501252294783394 -1.50646654086569
"212730_at" -3316.32984615385 7004.36340476191 -3.86572721290909 0.00099316599751685 0.0501252294783394 -1.50650449080537
"207107_at" -17.2232790384615 16.8809296190476 -3.86571068013078 0.000993204007343015 0.0501252294783394 -1.50652597035626
"207977_s_at" -25.5953221826923 40.1250286190476 -3.86513790002272 0.000994521757184951 0.0501252294783394 -1.5072701457759
"221125_s_at" 92.2215072788461 178.723213380952 3.86505530717545 0.000994711915573813 0.0501252294783394 -1.50737745542386
"242138_at" 428.349786067307 284.129354809524 3.86411707832164 0.000996874598572335 0.0501879545828199 -1.50859649843395
"209517_s_at" -458.773261538462 1540.6891047619 -3.86282239234787 0.000999866630331085 0.0502284890701844 -1.5102788047778
"226633_at" -228.762705961538 901.740799047619 -3.86209807743467 0.00100154442793388 0.0502284890701844 -1.5112200342368
"202723_s_at" -36.9987530576923 56.5087717619048 -3.86204936493906 0.0010016573657428 0.0502284890701844 -1.51128333645979
"225020_at" -335.53327451923 689.462429047619 -3.86195815141808 0.00100186887443935 0.0502284890701844 -1.51140186957586
"206631_at" -68.0545631346153 84.2663984761905 -3.86161830151376 0.00100265732035289 0.0502284890701844 -1.51184351474362
"1568613_at" 17.2335812692308 74.709014952381 3.86138808454163 0.00100319177072961 0.0502284890701844 -1.51214269394771
"222015_at" 80.4373237980769 160.931254904762 3.85985409918678 0.00100676017781079 0.0503322696957278 -1.51413629928685
"215146_s_at" -49.2873604807692 134.634813095238 -3.8597058624559 0.00100710567987428 0.0503322696957278 -1.51432896151598
"204940_at" -11.9342956346154 16.023524952381 -3.85872569944674 0.00100939316301104 0.0503759630111034 -1.51560291719624
"1559861_at" 30.0965577211539 33.8494695238095 3.85807596249925 0.00101091235527203 0.0503759630111034 -1.51644744819745
"229537_at" -140.972400807692 134.391243428571 -3.85799238169311 0.00101110794617463 0.0503759630111034 -1.51655608938089
"210260_s_at" -89.8689459230769 157.711533 -3.85775424342257 0.00101166543001722 0.0503759630111034 -1.51686563272383
"243477_at" -4.11984189423076 11.7772558095238 -3.85710536171012 0.00101318602139162 0.0504057740851564 -1.51770910297721
"237786_at" -10.3370542115385 20.374580952381 -3.85462158128949 0.00101902757351932 0.0506503023474262 -1.52093804031181
"212539_at" 274.417437596154 701.643777619048 3.84988959214262 0.00103024958307175 0.0511335674095129 -1.52709104070276
"232027_at" -57.0107054423077 76.4437372857143 -3.84973394635413 0.00103062078253833 0.0511335674095129 -1.52729345719512
"213716_s_at" -42.3955927115384 62.6283425238095 -3.84919367743769 0.00103191030262655 0.0511511294615653 -1.52799608895743
"217830_s_at" -193.135848653846 475.564835238095 -3.84688211875638 0.00103744571688666 0.0513628993890679 -1.53100258525325
"214672_at" -186.345428076923 643.168301428571 -3.84603743944217 0.00103947580746836 0.0513628993890679 -1.53210131159318
"1554050_at" 18.3202339615385 26.9477947142857 3.84592540193207 0.00103974537369782 0.0513628993890679 -1.53224704993177
"212101_at" -248.02902076923 468.744065238095 -3.84557598366249 0.00104058653341992 0.0513628993890679 -1.53270157944763
"1562265_at" 14.9896943942308 31.509969 3.84545430667009 0.00104087960718952 0.0513628993890679 -1.53285986132399
"237785_at" 9.527354875 20.5865744761905 3.84413247438163 0.00104406869891412 0.0514738107422266 -1.53457942470918
"1569868_s_at" 1275.40047788462 2927.25896666667 3.84132460786807 0.00105087534479914 0.051762711240444 -1.53823261961277
"221206_at" 222.016505384616 553.936959047619 3.84018665662306 0.00105364645045161 0.0518302021758046 -1.5397133364873
"211926_s_at" -177.342106057692 647.063675238095 -3.83991433152488 0.0010543106861988 0.0518302021758046 -1.5400677045544
"202056_at" -86.308358076923 279.357201428571 -3.8395952741861 0.00105508943798209 0.0518302021758046 -1.54048289123939
"212996_s_at" -246.673747788461 582.6124 -3.83739946719213 0.00106046448811178 0.0520474828433678 -1.54334049382268
"231951_at" -5.85337002884615 9.6031930952381 -3.83559131439144 0.0010649110613847 0.0522188450952543 -1.54569389083321
"203771_s_at" -106.978621442308 233.146517857143 -3.83484634814846 0.00106674845935175 0.052243017795161 -1.5466635743131
"211576_s_at" 219.584855653846 299.586772571429 3.83461687975511 0.0010673150594823 0.052243017795161 -1.54696227002108
"226541_at" -101.253757019231 174.834364047619 -3.8342187627389 0.00106829879494135 0.0522443976864205 -1.54748050297309
"233882_s_at" -50.4035141346153 56.1375733333333 -3.83302360969198 0.00107125740558272 0.0522682831003476 -1.5490363200907
"204742_s_at" -143.221271923077 462.130887619048 -3.83300337118343 0.00107130757629938 0.0522682831003476 -1.54906266697921
"200644_at" 745.591202884616 1353.89202142857 3.83267562879481 0.00107212036638529 0.0522682831003476 -1.54948933290996
"45297_at" -819.640144903846 1014.38172857143 -3.83247785644915 0.0010726111319358 0.0522682831003476 -1.54974680356803
"221782_at" 399.690968269231 769.216114761905 3.83177107388447 0.00107436681693305 0.0523072179125687 -1.55066695594067
"201496_x_at" -3119.55444038462 3445.32167619048 -3.83134321414441 0.00107543103200213 0.0523124481091783 -1.55122400066709
"203855_at" -66.8666359615384 228.819055714286 -3.83086381633435 0.00107662468360913 0.0523239596234036 -1.55184816141201
"214724_at" -155.799114826923 202.786612666667 -3.83019598637066 0.00107828970943 0.0523330885749108 -1.55271768459681
"235573_at" -69.5162177115384 150.759942190476 -3.83002082024612 0.00107872685549016 0.0523330885749108 -1.5529457588698
"209896_s_at" -79.9349484038461 130.713136761905 -3.82911561058768 0.0010809887157554 0.0523963280442613 -1.5541244209967
"221767_x_at" 422.162268461539 1590.79701714286 3.82808412032728 0.00108357186714318 0.0524750149123591 -1.55546758888526
"200906_s_at" -1277.46076884615 1611.38077761905 -3.82647286841352 0.00108761920359151 0.0526221606757706 -1.55756586526784
"205952_at" -110.584247461538 99.8023699047619 -3.82610902429988 0.00108853523043981 0.0526221606757706 -1.5580397143324
"208854_s_at" -248.699651153845 1153.71484809524 -3.82567124971529 0.0010896384045614 0.052628957393458 -1.55860985960339
"212166_at" -42.4541369230768 187.826147619048 -3.8241141148591 0.00109357134191619 0.0527722975456906 -1.56063794775575
"212504_at" -444.435668461538 1075.81425761905 -3.82289565251177 0.00109665872150709 0.0528011096594571 -1.56222506240553
"224524_s_at" -263.986658269231 429.426535238095 -3.82285899765525 0.00109675173298914 0.0528011096594571 -1.5622728091515
"209178_at" -43.0638616538461 120.93962647619 -3.82273533672834 0.00109706557975571 0.0528011096594571 -1.56243389107369
"227893_at" -23.9769670384615 74.6870311428571 -3.82174519558219 0.00109958174399972 0.0528756656580339 -1.56372370081992
"1569956_at" -81.942789076923 68.9056045238095 -3.82020083830416 0.00110351775559276 0.0530183069306101 -1.56573561144094
"1556063_s_at" -15.3809248461538 36.9811520952381 -3.81891956763427 0.00110679388764813 0.0531034398659108 -1.56740492450143
"222570_at" -264.835933365385 244.807119761905 -3.81867636877215 0.00110741682398548 0.0531034398659108 -1.56772179210367
"202985_s_at" -142.197684134615 870.672660952381 -3.81836944961421 0.00110820347301334 0.0531034398659108 -1.56812168831355
"228031_at" -121.628520673077 558.530197619048 -3.81654317315054 0.00111289581574737 0.0532815925796737 -1.57050135914663
"214440_at" -194.153334692308 163.251245428571 -3.81496251640975 0.001116973024351 0.0533544063943535 -1.57256118777469
"225265_at" -92.18837 183.996659047619 -3.8145331965089 0.0011180829921465 0.0533544063943535 -1.57312068759476
"219726_at" -77.0361400192308 122.740130190476 -3.81374540997582 0.00112012259690016 0.0533544063943535 -1.57414738590243
"219179_at" -386.835395961538 452.226866666667 -3.81372072339833 0.00112018657100102 0.0533544063943535 -1.57417955992976
"1559282_at" -16.6219136153846 26.468435952381 -3.81322367129248 0.00112147543145688 0.0533544063943535 -1.57482737796868
"221552_at" -73.0063287499999 159.810294761905 -3.81313356364242 0.00112170923923425 0.0533544063943535 -1.57494481908793
"226225_at" -161.745626269231 228.811202666667 -3.81299265960799 0.00112207494863649 0.0533544063943535 -1.57512846651825
"213005_s_at" -489.356834615384 1168.44401666667 -3.8125446628569 0.0011232384898623 0.0533544063943535 -1.57571237355268
"221870_at" -854.029560384615 990.511039047619 -3.81237565316327 0.00112367775500593 0.0533544063943535 -1.5759326602254
"1563867_at" 19.9564875 38.5163595714286 3.81218435811264 0.00112417514707444 0.0533544063943535 -1.57618199616077
"201877_s_at" -81.0053956730768 261.335291428571 -3.81157580092565 0.00112575893167934 0.0533595405950624 -1.57697521422354
"226518_at" -756.815823076922 2017.86826666667 -3.81139296293075 0.00112623520524375 0.0533595405950624 -1.57721353812257
"239174_at" 13.5917435576923 32.8859722380952 3.81047772073745 0.00112862232751886 0.0534263426468346 -1.57840656702872
"218272_at" 317.316360384616 834.662142380952 3.80887150082074 0.00113282381735848 0.0535788427457393 -1.58050044589643
"228146_at" -25.89009675 62.683841 -3.80842025213642 0.00113400697259906 0.0535884453127516 -1.5810887315405
"223222_at" 42.5347534711539 95.5097652380952 3.80752981720573 0.00113634526150575 0.0536525709609904 -1.58224962204339
"209221_s_at" -257.697209903846 708.615149523809 -3.80665387637548 0.00113865016628802 0.0537150110800669 -1.58339167407171
"243334_at" 837.172517884616 794.779911428571 3.80596354962186 0.00114046993068329 0.0537544771207836 -1.58429176285304
"202177_at" -43.000410451923 96.0606626666667 -3.80468602093559 0.00114384524353985 0.0537860026043679 -1.58595757413077
"203348_s_at" -29.8891411538461 47.8848413333333 -3.804455271677 0.00114445595601505 0.0537860026043679 -1.58625846859783
"227607_at" 187.782034711538 302.687825238095 3.80438957899884 0.00114462988080375 0.0537860026043679 -1.58634413184587
"200759_x_at" -964.356782692306 4005.5828047619 -3.80387978715973 0.00114598047480478 0.0537860026043679 -1.58700891130761
"216215_s_at" -391.082373846153 1185.39468761905 -3.80385073679969 0.00114605748576294 0.0537860026043679 -1.5870467941818
"235430_at" -44.3375119038461 82.4984925714286 -3.80230340692144 0.00115016681901582 0.0539325650340396 -1.58906466731003
"200886_s_at" -584.595215384615 2077.99362380952 -3.80141011180137 0.00115254586053439 0.0539869387144247 -1.59022969466452
"219314_s_at" -84.4387811538461 186.521653571429 -3.80112686732848 0.00115330122393138 0.0539869387144247 -1.59059911189596
"203798_s_at" -31.6844077788461 35.0055944285714 -3.79912260834137 0.00115866031228827 0.0541914051106597 -1.59321330565337
"200953_s_at" -1014.59270865385 2128.17846190476 -3.79822114665953 0.00116107874986054 0.0542450074031328 -1.59438919646888
"46270_at" -324.207420192307 1752.82308095238 -3.79769312258857 0.00116249766033997 0.0542450074031328 -1.59507799311497
"235194_at" -12.3748214326923 29.9819823809524 -3.79758709610317 0.00116278278329166 0.0542450074031328 -1.59521630498626
"227530_at" -284.103390288461 404.724311428571 -3.7964051599927 0.00116596591767674 0.0543471326078226 -1.59675820033753
"202679_at" -112.752530673077 403.567588095238 -3.79548160145259 0.00116845922897899 0.0544169577039404 -1.59796310069476
"234225_at" 33.5966084326923 74.3711073333333 3.79442891282704 0.00117130761352383 0.0545031861867366 -1.59933654424746
"229636_at" -27.3094094423077 62.5214158571429 -3.79259388912676 0.00117628936575319 0.0546479423614257 -1.60173089526532
"222114_x_at" 12.9556819903846 54.9174407142857 3.79254678390351 0.00117641752463462 0.0546479423614257 -1.60179236171791
"222455_s_at" -138.524121826923 283.648090952381 -3.79087126034243 0.00118098514821851 0.0548052581203781 -1.60397881689096
"200712_s_at" -49.5791499038461 151.442059047619 -3.79031118715764 0.00118251588381664 0.0548052581203781 -1.60470972365164
"229518_at" -72.3077374807692 63.3510105238095 -3.79011476800965 0.00118305318374283 0.0548052581203781 -1.60496606000394
"222437_s_at" -125.24032 272.035148095238 -3.78983692793646 0.00118381362304831 0.0548052581203781 -1.60532865934653
"228709_at" -30.62637775 58.5120185238095 -3.78865187077422 0.00118706254468373 0.0549091748143678 -1.60687529902841
"212339_at" -95.4821521153845 249.380248571429 -3.78766129566598 0.00118978507759172 0.0549539795991196 -1.60816819498901
"214976_at" 232.713921923077 507.274684285714 3.78756816184566 0.00119004136891372 0.0549539795991196 -1.60828975666489
"202364_at" -342.113381730769 1460.95073809524 -3.78472015277395 0.00119790524008165 0.0552265648300308 -1.61200738597504
"213945_s_at" 253.392396923077 504.95683 3.78469878237642 0.0011979644424036 0.0552265648300308 -1.61203528389642
"200675_at" -600.486884615384 2115.84742380952 -3.78384863324393 0.00120032196689119 0.0552597752184836 -1.61314513527738
"201654_s_at" -27.1837962788461 67.6306567619048 -3.78371022213342 0.00120070622696952 0.0552597752184836 -1.61332583293717
"209633_at" -46.1128655769231 111.278419857143 -3.78217928958993 0.0012049645985325 0.0553284006071992 -1.61532457906704
"228306_at" -45.6391985 73.8852783333333 -3.78203561497726 0.00120536500665468 0.0553284006071992 -1.61551216560291
"1569512_at" -102.818087019231 126.342964285714 -3.78171198781813 0.00120626741057315 0.0553284006071992 -1.61593470983455
"239843_at" -66.7404210769231 112.438156238095 -3.78157612010826 0.00120664646495496 0.0553284006071992 -1.61611210793463
"224894_at" -722.731701923077 1546.97198571429 -3.78096258744243 0.00120835962089033 0.0553284006071992 -1.61691319432229
"202196_s_at" -285.280884211538 433.917511619048 -3.78080945726235 0.00120878758019854 0.0553284006071992 -1.61711313981059
"206858_s_at" 254.631234576923 178.619638 3.78060197903351 0.00120936766853582 0.0553284006071992 -1.61738405144155
"219303_at" -103.991757884615 291.660212380952 -3.7801511319102 0.00121062914563788 0.0553284006071992 -1.61797274905363
"224560_at" -1291.03613461538 2818.5732047619 -3.7799098110451 0.0012113049021823 0.0553284006071992 -1.61828786189117
"1555395_at" -95.2883198942307 71.7007215714286 -3.77783524606337 0.00121712966462092 0.0555377912301008 -1.62099696684635
"214629_x_at" -880.253288461538 2617.85334761905 -3.77755428635939 0.0012179206526729 0.0555377912301008 -1.62136388636779
"223302_s_at" -230.508945865384 287.790817142857 -3.7746336716966 0.00122617339010687 0.055834034143778 -1.62517839828093
"212437_at" -32.5247001538461 88.0139068095238 -3.77453275711396 0.00122645953372981 0.055834034143778 -1.62531021010564
"227414_at" -155.274674903846 620.133330952381 -3.77295781800742 0.00123093388458872 0.0559292111245302 -1.62736744543778
"1555989_at" -356.502166923076 671.667362380952 -3.77271719316224 0.00123161891847894 0.0559292111245302 -1.62768177270893
"202646_s_at" -610.17099230769 4005.1257 -3.77271715574279 0.00123161902503767 0.0559292111245302 -1.62768182159013
"205991_s_at" -56.8696360384615 71.5188837142857 -3.77027567451028 0.0012385911194557 0.0561745543010154 -1.63087135019967
"209009_at" -426.103356730769 1637.12091904762 -3.76979479555723 0.00123996897132824 0.0561745543010154 -1.6314996156183
"222433_at" -278.921539615384 883.78639 -3.76970843267945 0.00124021658620189 0.0561745543010154 -1.63161244991667
"235255_at" -9.61514968269229 31.9572598571429 -3.76938949859717 0.00124113144207822 0.0561745543010154 -1.63202914627165
"238645_at" -64.468021826923 161.249958333333 -3.76871035356521 0.00124308178976493 0.0562162918572352 -1.63291649221722
"225303_at" -167.917918942308 234.625723333333 -3.76535291450068 0.00125276839367416 0.0564918286044979 -1.63730367432311
"226280_at" -270.431322115385 540.009431428571 -3.76533966692996 0.00125280676256846 0.0564918286044979 -1.63732098655209
"227297_at" -529.740639423077 783.394940952381 -3.76518584470537 0.0012532523628211 0.0564918286044979 -1.63752200585777
"215529_x_at" 130.977808942308 335.21237952381 3.76495870837572 0.00125391063104616 0.0564918286044979 -1.63781883716629
"201738_at" -311.162682692308 820.834607142857 -3.76434975955842 0.00125567713239953 0.0564918286044979 -1.63861465486558
"213122_at" -414.260574711538 973.563833809524 -3.76391768260683 0.00125693204448666 0.0564918286044979 -1.63917933950025
"222485_at" -298.511100576923 590.106221428571 -3.7637745025901 0.00125734816718208 0.0564918286044979 -1.63936646541781
"238333_s_at" 135.178788221154 192.402752619048 3.76374276367873 0.00125744042819705 0.0564918286044979 -1.63940794607097
"240823_at" -21.7678800288461 50.0962175714286 -3.76277102643627 0.00126026840233287 0.0565282053128828 -1.64067797618664
"224610_at" 629.874716153847 1450.06047333333 3.76275403066769 0.00126031792000739 0.0565282053128828 -1.64070018970826
"230408_at" 316.150224615385 731.534423809524 3.76106274894965 0.00126525519474732 0.0567031375186966 -1.64291080049124
"226932_at" -203.689180096154 369.796814285714 -3.75877766049997 0.00127195646026069 0.0569567726984058 -1.64589786873554
"205740_s_at" -82.5924211538461 313.114873333333 -3.75724755343827 0.0012764633517682 0.0570559026387238 -1.64789822681939
"236657_at" -5.33980324038461 12.4318541428571 -3.75718220271839 0.00127665619334576 0.0570559026387238 -1.64798366550798
"207781_s_at" -16.73831525 18.292717047619 -3.75690801874522 0.00127746559037236 0.0570559026387238 -1.64834213330525
"213027_at" -306.812557115384 1271.00262952381 -3.75641228315371 0.00127893030628166 0.0570559026387238 -1.64899027055937
"217896_s_at" -129.045231826923 433.885995238095 -3.75594563464363 0.00128031060422788 0.0570559026387238 -1.64960039407353
"224233_s_at" 94.2026949038462 430.503945238095 3.7553617869275 0.00128203964853576 0.0570559026387238 -1.65036377174951
"227380_x_at" 52.9455324615385 141.957661809524 3.7552892063912 0.00128225475518533 0.0570559026387238 -1.65045867203737
"208962_s_at" -116.739585903846 127.823121047619 -3.75520019799118 0.00128251859795138 0.0570559026387238 -1.65057505253063
"227976_at" -34.5197166538462 49.4386100952381 -3.7547895192613 0.00128373664890889 0.0570636595764987 -1.65111203128627
"202274_at" -3814.08995384615 7236.15369523809 -3.754279952238 0.00128524959410926 0.0570845016717495 -1.65177832649461
"238569_at" -34.7731583846154 64.4971290952381 -3.75095591034224 0.00129516247427597 0.0574780911372066 -1.65612518410178
"200875_s_at" 760.28731923077 2066.3324047619 3.74956726437867 0.0012993261068276 0.0575981980975576 -1.65794134291762
"219936_s_at" -121.092845692308 120.240867190476 -3.74935098112726 0.00129997579245334 0.0575981980975576 -1.65822422360192
"224801_at" -86.7379687115383 205.547263238095 -3.74871018051922 0.00130190256461804 0.0576294302015677 -1.6590623566799
"208904_s_at" 1476.60799230769 5892.19036190476 3.74820611725553 0.0013034201841318 0.0576294302015677 -1.65972166416688
"201865_x_at" -209.275236346154 359.864355714286 -3.74806585260186 0.00130384280126821 0.0576294302015677 -1.65990513137639
"204894_s_at" -159.521028461538 220.657852142857 -3.7466922474099 0.00130798866669379 0.0577627593802289 -1.66170188757232
"207828_s_at" 20.2226916057692 34.6384017142857 3.74636699496471 0.00130897227018022 0.0577627593802289 -1.66212735554151
"235352_at" -44.949937201923 78.7683735238095 -3.74331977631409 0.0013182231715499 0.058124074116525 -1.66611381789912
"228185_at" -192.363984903846 580.549371904762 -3.74228293570623 0.00132138563910781 0.058216567137969 -1.66747038610598
"212755_at" -33.696068625 113.647719571429 -3.74191246809815 0.00132251742746572 0.0582195171873496 -1.66795511124309
"214211_at" -282.663911153846 917.450103809524 -3.7415294611713 0.00132368853536622 0.0582241920121868 -1.66845625267141
"201479_at" 199.320348461538 521.244897142857 3.74097722681051 0.00132537889670543 0.0582372178572555 -1.66917883526068
"235228_at" -57.351133625 47.9084829047619 -3.74073697154682 0.00132611497452735 0.0582372178572555 -1.66949320864885
"242447_at" -523.914969903846 587.952089047619 -3.73933906769235 0.00133040583313117 0.0583787631833441 -1.6713224386932
"202073_at" -169.514359442308 286.832363142857 -3.73871534217804 0.00133232479841519 0.0584160852873701 -1.67213865808876
"241310_at" 142.037911990385 152.226851857143 3.73810892741685 0.00133419313882765 0.05843248125494 -1.67293224913364
"213913_s_at" 138.831353682692 186.871719571429 3.73780194624126 0.00133513992704278 0.05843248125494 -1.6733339926
"209286_at" -1002.93849269231 1401.41538904762 -3.73755406667808 0.00133590492123777 0.05843248125494 -1.67365839489691
"200672_x_at" -57.6015819519231 119.775064714286 -3.73703423455361 0.00133751061554548 0.0584559495643079 -1.67433871730497
"1554089_s_at" -260.838971826923 797.265184285714 -3.73600145325171 0.00134070642860793 0.0585208471785404 -1.6756904073754
"237027_at" -196.966805903846 178.59373152381 -3.73557595627726 0.00134202527910139 0.0585208471785404 -1.67624731257082
"203883_s_at" -47.8551324423077 73.499420952381 -3.73527319210355 0.00134296449666343 0.0585208471785404 -1.6766435881196
"1554161_at" 295.044167403846 707.971778095238 3.735172540649 0.00134327687625182 0.0585208471785404 -1.67677532800363
"221486_at" -175.974475096154 588.788301428571 -3.73456876299597 0.00134515226119312 0.0585558916247881 -1.67756560981164
"244222_at" -8.95305507692305 29.6023795714286 -3.73254494052657 0.00135145739764083 0.058747884974142 -1.6802147573153
"1569683_at" 9.74031840384617 24.5882596666667 3.73246349896685 0.00135171173840824 0.058747884974142 -1.68032136851368
"209169_at" -158.613362769231 276.242875428571 -3.72948780391171 0.0013610374329647 0.0591062125872479 -1.68421700547887
"201348_at" -186.320019576923 201.472043 -3.72901491661799 0.00136252530783334 0.0591098199813287 -1.68483614024233
"208679_s_at" -334.396249423076 1375.31426047619 -3.72877438546851 0.0013632827251295 0.0591098199813287 -1.68515106485836
"230775_s_at" -10.1658227788461 22.1807232380952 -3.72787363165109 0.00136612285499733 0.0591860278106015 -1.68633044485418
"211819_s_at" -52.9906224711538 68.8836449523809 -3.72681651067738 0.00136946350818596 0.0592837825099503 -1.68771462786689
"201968_s_at" -368.074235384615 1103.70212095238 -3.72503928068612 0.00137509808526425 0.0594411803174705 -1.69004187789813
"217589_at" -45.2669301153846 58.4587601904762 -3.7247147835513 0.00137612935992901 0.0594411803174705 -1.69046682308064
"211441_x_at" -12.8907779423077 24.7008928571429 -3.72464194922736 0.00137636093794088 0.0594411803174705 -1.69056220419883
"226211_at" -49.9907645096154 48.9270513809524 -3.72304923916459 0.00138143466525144 0.0596132125671841 -1.6926480438833
"225947_at" 72.1050665384616 202.288934761905 3.72225144261073 0.00138398309148609 0.0596760848004746 -1.69369291322576
"201872_s_at" 251.948392115385 692.165774761905 3.72113319310132 0.00138756300225176 0.0597832995651024 -1.69515754698751
"212148_at" -570.349741923077 1411.5238752381 -3.72066717605566 0.00138905759739452 0.0598005701870436 -1.69576793928567
"203607_at" -163.940009615385 496.594742380952 -3.719739890651 0.00139203630977573 0.059881656362697 -1.69698254556147
"228723_at" -152.189123269231 348.724878095238 -3.71918691957805 0.0013938156298365 0.0598877644168375 -1.69770688189404
"212549_at" -228.991677596154 680.097840952381 -3.7190150933331 0.00139436898221553 0.0598877644168375 -1.69793196093929
"205733_at" 21.2194877115385 50.8954310952381 3.71867074890868 0.00139547857130891 0.0598883758919266 -1.69838303110775
"218089_at" -83.8526276923075 317.39397047619 -3.71775552947057 0.00139843196362154 0.0599680530282413 -1.69958194960036
"236698_at" -17.3718445673077 32.3500688571429 -3.71705937043922 0.00140068260381778 0.059995790196393 -1.70049393937878
"206465_at" -96.3038023846154 71.0731084285714 -3.71687680628887 0.00140127341711557 0.059995790196393 -1.70073310916494
